focus_id,required_focus_id
GER_industrialize_volkskommissariats,GER_establish_volkskommissariats
GER_instill_german_discipline,GER_establish_volkskommissariats
GER_integrate_subjects_economies,GER_industrialize_volkskommissariats
GER_integrate_subjects_economies,GER_instill_german_discipline
GER_integrate_volkskommissariats,GER_integrate_subjects_economies
GER_liberate_austria,GER_social_ownership
GER_spark_the_flame_of_revolution,GER_liberate_austria
GER_support_the_proletarian_uprising,GER_spark_the_flame_of_revolution
GER_the_proletarian_legion,GER_support_the_proletarian_uprising
GER_strengthen_the_proletarian_international,GER_support_the_proletarian_uprising
GER_red_europe,GER_the_proletarian_legion
GER_proletarian_solidarity,GER_red_europe
GER_liberate_italy,GER_liberate_austria
GER_the_end_to_fascist_europe,GER_liberate_italy
GER_root_out_imperialism,GER_the_end_to_fascist_europe
GER_hegemony_over_europe,GER_root_out_imperialism
GER_align_south_america,GER_root_out_imperialism
GER_wage_war_on_capitalism,GER_align_south_america
GER_instigate_middle_eastern_revolutions,GER_root_out_imperialism
GER_strike_at_the_rising_sun,GER_instigate_middle_eastern_revolutions
GER_nationalize_industries,GER_social_ownership
GER_form_agricultural_cooperatives,GER_nationalize_industries
GER_labor_rights_and_union_stuff,GER_nationalize_industries
GER_expand_social_welfare,GER_form_agricultural_cooperatives
GER_effectivize_the_volkswerke,GER_form_agricultural_cooperatives
GER_womens_rights_and_equality,GER_expand_social_welfare
GER_proletarian_dictatorship,GER_the_peoples_victory
GER_state_controlled_economy,GER_proletarian_dictatorship
GER_central_planning,GER_state_controlled_economy
GER_the_german_stakhanovite_movement,GER_central_planning
GER_spheres_of_influence,GER_state_controlled_economy
GER_spheres_of_influence,GER_defense_treaty_with_the_soviet
GER_czechoslovakia,GER_spheres_of_influence
GER_poland,GER_spheres_of_influence
GER_hungary,GER_czechoslovakia
GER_the_northern_shield,GER_hungary
GER_intervene_in_spain,GER_legacy_of_the_spartacus_league
GER_assist_our_eastern_comrades,GER_legacy_of_the_spartacus_league
GER_sign_the_second_treaty_of_berlin,GER_the_peoples_victory
GER_defense_treaty_with_the_soviet,GER_sign_the_second_treaty_of_berlin
GER_industrial_cooperation,GER_sign_the_second_treaty_of_berlin
GER_tech_sharing,GER_industrial_cooperation
GER_resource_trade,GER_industrial_cooperation
GER_factories_for_resources,GER_tech_sharing
GER_factories_for_resources,GER_resource_trade
GER_monarchist_sentiment,GER_tend_to_the_future_of_germany
GER_the_monarchy_compromise_ww,GER_monarchist_sentiment
GER_re_establish_free_elections_ww,GER_the_monarchy_compromise_ww
GER_ban_political_uniforms,GER_re_establish_free_elections_ww
GER_embrace_liberal_leanings,GER_ban_political_uniforms
GER_strive_for_conservative_values,GER_ban_political_uniforms
GER_strengthen_the_welfare_state,GER_strive_for_conservative_values
GER_democratic_shield,GER_strengthen_the_welfare_state
GER_reverse_the_brain_drain_ww,GER_re_establish_free_elections_ww
GER_shared_rd_programs_ww,GER_reverse_the_brain_drain_ww
GER_pool_technical_know_how_ww,GER_reverse_the_brain_drain_ww
GER_the_mannheim_project_ww,GER_shared_rd_programs_ww
GER_the_mannheim_project_ww,GER_pool_technical_know_how_ww
GER_re_ratify_the_locarno_treaty,GER_re_establish_free_elections_ww
GER_offer_trade_proposal,GER_re_ratify_the_locarno_treaty
GER_franco_germanic_pact,GER_re_ratify_the_locarno_treaty
GER_request_the_return_of_french_held_colonies,GER_franco_germanic_pact
GER_revive_the_kaiserreich_ww,GER_monarchist_sentiment
GER_return_of_the_kaiser_ww,GER_revive_the_kaiserreich_ww
GER_military_dictatorship,GER_revive_the_kaiserreich_ww
GER_invite_scientists_back,GER_return_of_the_kaiser_ww
GER_glorious_mechanical_machinations,GER_invite_scientists_back
GER_prussian_artillery,GER_invite_scientists_back
GER_fan_prussian_militarism,GER_return_of_the_kaiser_ww
GER_re_form_the_freikorps,GER_fan_prussian_militarism
GER_re_establish_the_landwehr,GER_fan_prussian_militarism
GER_glory_to_the_imperial_army,GER_re_form_the_freikorps
GER_prepare_for_the_next_naval_blockade,GER_military_dictatorship
GER_all_for_the_front,GER_prepare_for_the_next_naval_blockade
GER_expatriate_the_communists_ww,GER_return_of_the_kaiser_ww
GER_demand_the_return_of_southern_jutland,GER_return_of_the_kaiser_ww
GER_realpolitik,GER_the_monarchy_compromise_ww
GER_mitteleuropa,GER_realpolitik
GER_the_austrian_question,GER_mitteleuropa
GER_align_czechoslovakia,GER_the_austrian_question
GER_sway_the_balkans,GER_align_czechoslovakia
GER_establish_a_customs_union,GER_align_czechoslovakia
GER_integrated_economies,GER_establish_a_customs_union
GER_integrated_economies,GER_mitteleuropa_cooperation_sphere
GER_european_confederation,GER_integrated_economies
GER_brothers_in_arms,GER_mitteleuropa
GER_carve_up_czechoslovakia,GER_the_austrian_question
GER_rekindle_imperial_sentiment_ww,GER_brothers_in_arms
GER_the_first_berlin_award,GER_carve_up_czechoslovakia
GER_the_second_berlin_award,GER_the_first_berlin_award
GER_mitteleuropa_cooperation_sphere,GER_carve_up_czechoslovakia
GER_trade_agreements,GER_mitteleuropa_cooperation_sphere
GER_prepare_italian_coup_ww,GER_the_second_berlin_award
GER_assassinate_mussolini_ww,GER_prepare_italian_coup_ww
GER_conquer_italy,GER_the_second_berlin_award
GER_restore_the_holy_roman_empire,GER_conquer_italy
GER_align_italy,GER_trade_agreements
GER_german_hegemony_in_the_middle_east,GER_conquer_italy
GER_bring_turkey_into_the_fold,GER_conquer_italy
GER_see_to_the_eastern_front_ww,GER_realpolitik
GER_safeguard_the_baltic_ww,GER_see_to_the_eastern_front_ww
GER_tributes_for_guarantees,GER_see_to_the_eastern_front_ww
GER_danzig_for_guarantees_ww,GER_see_to_the_eastern_front_ww
GER_safeguard_poland,GER_see_to_the_eastern_front_ww
GER_build_the_eastern_bulwark,GER_safeguard_the_baltic_ww
GER_liberate_oppressed_people,GER_safeguard_the_baltic_ww
GER_offer_military_production_support,GER_safeguard_the_baltic_ww
GER_ally_white_russian_forces,GER_offer_military_production_support
GER_hold_joint_military_drills,GER_offer_military_production_support
GER_extend_mitteleuropas_bounderies,GER_establish_a_customs_union
GER_extend_mitteleuropas_bounderies,GER_offer_military_production_support
GER_reach_out_to_scandinavia,GER_extend_mitteleuropas_bounderies
GER_support_the_finns_ww,GER_safeguard_the_baltic_ww
GER_restore_the_brest_litovsk_borders,GER_realpolitik
GER_memel_ultimatum,GER_restore_the_brest_litovsk_borders
GER_demand_lithuanian_integration,GER_memel_ultimatum
GER_restore_eastern_imperial_possessions,GER_restore_the_brest_litovsk_borders
GER_demand_further_polish_concessions,GER_restore_eastern_imperial_possessions
GER_incorporate_the_polish_rump_state,GER_demand_further_polish_concessions
GER_incorporate_the_polish_rump_state,GER_establish_eastern_grand_duchies
GER_establish_eastern_grand_duchies,GER_demand_further_polish_concessions
GER_subduing_the_baltic_states,GER_establish_eastern_grand_duchies
GER_puppet_finland,GER_support_the_finns_ww
GER_puppet_finland,GER_establish_eastern_grand_duchies
GER_strike_eastward,GER_subduing_the_baltic_states
GER_end_european_communism,GER_strike_eastward
GER_reject_the_locarno_treaty,GER_realpolitik
GER_reject_the_locarno_treaty,GER_demand_the_return_of_southern_jutland
GER_backdoor_negotiations,GER_reject_the_locarno_treaty
GER_schlieffen_once_more_ww,GER_reject_the_locarno_treaty
GER_bypass_maginot_in_the_south_ww,GER_reject_the_locarno_treaty
GER_reinstate_imperial_possessions_ww,GER_backdoor_negotiations
GER_establish_western_grand_duchies,GER_backdoor_negotiations
GER_integrate_western_german_speakers,GER_establish_western_grand_duchies
GER_weltpolitik,GER_monarchist_sentiment
GER_accept_british_naval_dominance_ww,GER_weltpolitik
GER_carve_up_congo,GER_accept_british_naval_dominance_ww
GER_anglo_germanic_defense_pact,GER_carve_up_congo
GER_anglo_germanic_cooperation_program,GER_anglo_germanic_defense_pact
GER_carte_blanche_for_alsace_and_french_colonies_ww,GER_anglo_germanic_defense_pact
GER_petition_for_the_return_of_old_colonies,GER_anglo_germanic_defense_pact
GER_unify_west_africa,GER_petition_for_the_return_of_old_colonies
GER_expand_pacific_holdings,GER_petition_for_the_return_of_old_colonies
GER_closer_sino_germanic_relations,GER_accept_british_naval_dominance_ww
GER_industrial_investments,GER_closer_sino_germanic_relations
GER_launch_sino_germanic_joint_research_program,GER_industrial_investments
GER_send_military_aid,GER_closer_sino_germanic_relations
GER_send_volunteers,GER_send_military_aid
GER_request_the_return_of_qingdao,GER_industrial_investments
GER_the_sino_germanic_pact,GER_request_the_return_of_qingdao
GER_divide_and_conquer,GER_the_sino_germanic_pact
GER_the_second_naval_race,GER_weltpolitik
GER_rebuild_the_high_seas_fleet_ww,GER_the_second_naval_race
GER_break_anglo_french_colonial_hegemony_ww,GER_rebuild_the_high_seas_fleet_ww
GER_asian_allies,GER_break_anglo_french_colonial_hegemony_ww
GER_our_place_in_the_sun_ww,GER_break_anglo_french_colonial_hegemony_ww
GER_expand_african_reach,GER_break_anglo_french_colonial_hegemony_ww
GER_african_allies,GER_expand_african_reach
GER_realize_mittelafrika,GER_expand_african_reach
GER_secure_the_new_state,GER_oppose_hitler
GER_revive_the_kaiserreich,GER_secure_the_new_state
GER_rebuild_the_nation,GER_revive_the_kaiserreich
GER_fan_the_prussian_militarism,GER_rebuild_the_nation
GER_a_new_and_better_germany,GER_rebuild_the_nation
GER_bulwark_against_bolshevism,GER_fan_the_prussian_militarism
GER_bulwark_against_bolshevism,GER_a_new_and_better_germany
GER_return_of_the_kaiser,GER_revive_the_kaiserreich
GER_focus_on_the_true_enemy,GER_return_of_the_kaiser
GER_rebuild_the_high_seas_fleet,GER_focus_on_the_true_enemy
GER_our_place_in_the_sun,GER_rebuild_the_high_seas_fleet
GER_pride_of_the_modern_germany,GER_our_place_in_the_sun
GER_prepare_for_the_next_blockade,GER_our_place_in_the_sun
GER_break_the_anglo_french_colonial_hegemony,GER_prepare_for_the_next_blockade
GER_schlieffen_once_more,GER_break_the_anglo_french_colonial_hegemony
GER_the_central_powers,GER_our_place_in_the_sun
GER_prepare_italian_coup,GER_the_central_powers
GER_assassinate_mussolini,GER_prepare_italian_coup
GER_rekindle_imperial_sentiment,GER_the_central_powers
GER_expatriate_the_communists,GER_return_of_the_kaiser
GER_accept_british_naval_dominance,GER_expatriate_the_communists
GER_ally_the_shade,GER_accept_british_naval_dominance
GER_carte_blanche_for_alsace_and_french_colonies,GER_ally_the_shade
GER_bypass_maginot_in_the_south,GER_carte_blanche_for_alsace_and_french_colonies
GER_reinstate_imperial_possessions,GER_schlieffen_once_more
GER_see_to_the_eastern_front,GER_return_of_the_kaiser
GER_danzig_for_guarantees,GER_see_to_the_eastern_front
GER_danzig_for_guarantees,GER_bulwark_against_bolshevism
GER_safeguard_the_baltic,GER_see_to_the_eastern_front
GER_support_the_finns,GER_safeguard_the_baltic
GER_anti_comintern_pact_unaligned,GER_support_the_finns
GER_anti_comintern_pact_unaligned,GER_danzig_for_guarantees
GER_anti_soviet_pact_unaligned,GER_anti_comintern_pact_unaligned
GER_tackle_the_communist_threat,GER_anti_soviet_pact_unaligned
GER_the_iberian_problem,GER_tackle_the_communist_threat
GER_reestablish_free_elections,GER_secure_the_new_state
GER_the_monarchy_compromise,GER_reestablish_free_elections
GER_the_great_red_menace,GER_the_monarchy_compromise
GER_central_european_alliance,GER_the_great_red_menace
GER_central_european_alliance,GER_bulwark_against_bolshevism
GER_danubian_membership,GER_central_european_alliance
GER_danubian_expansion,GER_danubian_membership
GER_no_balkan_communism,GER_danubian_expansion
GER_low_countries_membership,GER_central_european_alliance
GER_no_reds_in_western_europe,GER_low_countries_membership
GER_scandinavian_membership,GER_central_european_alliance
GER_baltic_membership,GER_scandinavian_membership
GER_polish_membership,GER_scandinavian_membership
GER_finnish_membership,GER_scandinavian_membership
GER_strike_at_the_source,GER_baltic_membership
GER_strike_at_the_source,GER_polish_membership
GER_strike_at_the_source,GER_finnish_membership
GER_reverse_the_brain_drain,GER_the_monarchy_compromise
GER_shared_rd_programs,GER_reverse_the_brain_drain
GER_shared_rd_programs,GER_central_european_alliance
GER_the_mannheim_project,GER_shared_rd_programs
GER_the_mannheim_project,GER_scandinavian_membership
GER_pool_technical_know_how,GER_shared_rd_programs
SSB_military_cooperation,SSB_the_saadabad_pact
SSB_economic_cooperation,SSB_the_saadabad_pact
SSB_baghlan_sugar_factory_branches,SSB_economic_cooperation
SSB_expand_road_and_rail_connections,SSB_economic_cooperation
SSB_integration_of_our_infrastructure,SSB_expand_road_and_rail_connections
SSB_berlin_baghdad_railway_into_iran_afghanistan,SSB_expand_road_and_rail_connections
SSB_joint_military_exercises,SSB_military_cooperation
SSB_coordinate_military_production,SSB_military_cooperation
SSB_savak_protect_us,SSB_coordinate_military_production
SSB_expand_turkeys_military_infrastructure,SSB_joint_military_exercises
SSB_expand_afghanistans_military_infrastructure,SSB_joint_military_exercises
SSB_expand_iraqs_military_infrastructure,SSB_joint_military_exercises
SSB_expand_irans_military_infrastructure,SSB_joint_military_exercises
SSB_expand_turkish_chromium_deposits,SSB_expand_turkeys_military_infrastructure
SSB_expand_iranian_oil_fields,SSB_expand_irans_military_infrastructure
SSB_combined_arms,SSB_expand_turkeys_military_infrastructure
SSB_saadabad_research_cooperation,SSB_expand_turkeys_military_infrastructure
GRE_compromise_with_the_monarchists,GRE_bring_home_the_exiled_republicans
GRE_remembering_the_anatolian_catastrophe,GRE_compromise_with_the_monarchists
GRE_venerate_the_ancient_hellenes,GRE_remembering_the_anatolian_catastrophe
GRE_restoring_our_home,GRE_remembering_the_anatolian_catastrophe
GRE_the_birthplace_of_democracy,GRE_remembering_the_anatolian_catastrophe
GRE_theban_warriors,GRE_venerate_the_ancient_hellenes
GRE_athenian_thinkers,GRE_venerate_the_ancient_hellenes
GRE_macedonian_generals,GRE_venerate_the_ancient_hellenes
GRE_the_anatolian_refugees,GRE_theban_warriors
GRE_resurrecting_the_megali_idea,GRE_the_anatolian_refugees
GRE_the_gordian_knot,GRE_resurrecting_the_megali_idea
GRE_horror_and_fear,GRE_resurrecting_the_megali_idea
GRE_nenikikamen,GRE_horror_and_fear
GRE_the_die_is_cast,GRE_nenikikamen
GRE_reviving_the_double_headed_eagle,GRE_horror_and_fear
GRE_phoideratoi,GRE_reviving_the_double_headed_eagle
GRE_byzantine_themata,GRE_phoideratoi
GRE_byzantine_themata,GRE_the_die_is_cast
GRE_request_communist_support,GRE_bring_home_the_exiled_republicans
GRE_a_socialist_economy,GRE_request_communist_support
GRE_nationalized_banks,GRE_a_socialist_economy
GRE_agricultural_communes,GRE_a_socialist_economy
GRE_soviet_subsidised_railways,GRE_a_socialist_economy
GRE_clearing_land_for_industrial_expansion,GRE_agricultural_communes
GRE_depose_the_reactionaries,GRE_clearing_land_for_industrial_expansion
GRE_depose_the_reactionaries,GRE_red_militias
GRE_depose_the_reactionaries,GRE_the_greek_industrial_revolution
GRE_the_greek_industrial_revolution,GRE_nationalized_banks
GRE_red_militias,GRE_soviet_subsidised_railways
GRE_prepare_for_the_great_anti_fascist_war,GRE_depose_the_reactionaries
GRE_tow_the_stalinist_line,GRE_depose_the_reactionaries
GRE_dominate_the_bulgarians,GRE_prepare_for_the_great_anti_fascist_war
GRE_ally_tito,GRE_prepare_for_the_great_anti_fascist_war
GRE_secure_the_aegean,GRE_ally_tito
GRE_attack_the_fascists,GRE_dominate_the_bulgarians
GRE_stage_an_incident_in_the_bosporus,GRE_tow_the_stalinist_line
GRE_revolutionaries_of_the_south,GRE_tow_the_stalinist_line
GRE_the_right_to_rule,GRE_the_kings_government
GRE_metaxism_focus,GRE_the_kings_government
GRE_reorganize_the_royal_guard,GRE_the_right_to_rule
GRE_petition_britain_for_aid,GRE_the_right_to_rule
GRE_utilize_british_capital,GRE_petition_britain_for_aid
GRE_the_hellenic_spirit,GRE_metaxism_focus
GRE_the_national_youth_organisation,GRE_the_hellenic_spirit
GRE_crack_down_on_the_republicans,GRE_the_national_youth_organisation
GRE_use_the_military,GRE_crack_down_on_the_republicans
GRE_recruit_the_fascists,GRE_crack_down_on_the_republicans
GRE_recruit_the_fascists,GRE_the_national_youth_organisation
GRE_realign_ourselves_with_the_central_powers,GRE_use_the_military
GRE_our_traditional_allies_in_the_aegean,GRE_use_the_military
GRE_prepare_against_the_mediterranean_threat,GRE_use_the_military
GRE_reclaiming_the_wayward_ally,GRE_realign_ourselves_with_the_central_powers
GRE_the_greater_enosis,GRE_our_traditional_allies_in_the_aegean
GRE_securing_the_bulgarian_menace,GRE_our_traditional_allies_in_the_aegean
GRE_expansion_of_athens_university,GRE_reclaiming_the_wayward_ally
GRE_protectors_of_the_mediterranean,GRE_expansion_of_athens_university
GRE_an_orthodox_state,GRE_use_the_military
GRE_third_hellenic_civilization,GRE_an_orthodox_state
GRE_defending_our_kingdom,GRE_third_hellenic_civilization
GRE_reviving_the_spartan_warrior_spirit,GRE_defending_our_kingdom
GRE_following_in_the_footsteps_of_giants,GRE_recruit_the_fascists
GRE_the_modern_movement,GRE_following_in_the_footsteps_of_giants
GRE_hellenoturkism,GRE_the_modern_movement
GRE_cement_greco_german_ties,GRE_the_modern_movement
GRE_subjugating_the_bulgarians,GRE_hellenoturkism
GRE_subjugating_the_bulgarians,GRE_cement_greco_german_ties
GRE_greece_and_turkey_in_the_axis,GRE_subjugating_the_bulgarians
GRE_last_country_standing,GRE_subjugating_the_bulgarians
GRE_moulding_the_new_world_order,GRE_greece_and_turkey_in_the_axis
GRE_lignite_liquefaction,GRE_reevaluating_the_drachma
GRE_extracting_more_from_our_soil,GRE_lignite_liquefaction
GRE_the_macedonian_farmlands,GRE_extracting_more_from_our_soil
GRE_utilize_our_strengths,GRE_reevaluating_the_drachma
GRE_force_the_farmers_into_factories,GRE_reevaluating_the_drachma
GRE_open_foreign_subsidized_factories,GRE_utilize_our_strengths
GRE_paying_back_our_debts_in_bulk,GRE_force_the_farmers_into_factories
GRE_connecting_our_prefectures,GRE_open_foreign_subsidized_factories
GRE_fiscal_responsibility,GRE_paying_back_our_debts_in_bulk
GRE_sophistry_and_science,GRE_connecting_our_prefectures
GRE_bedrock_of_balkan_financial_stability,GRE_fiscal_responsibility
GRE_exporting_more_luxury_commodoties,GRE_open_foreign_subsidized_factories
GRE_greek_autarky,GRE_paying_back_our_debts_in_bulk
GRE_expand_our_tobacco_industry,GRE_exporting_more_luxury_commodoties
GRE_increase_our_mining_operations,GRE_exporting_more_luxury_commodoties
GRE_encourage_tourism,GRE_expand_our_tobacco_industry
GRE_mobilise_our_economy,GRE_expand_our_tobacco_industry
GRE_rejuvenating_athens,GRE_encourage_tourism
GRE_making_use_of_our_islands,GRE_encourage_tourism
GRE_clear_the_slums,GRE_encourage_tourism
GRE_crack_down_on_foreign_monopolies,GRE_bedrock_of_balkan_financial_stability
GRE_crack_down_on_foreign_monopolies,GRE_rejuvenating_athens
GRE_cooperate_with_foreign_monopolies,GRE_sophistry_and_science
GRE_cooperate_with_foreign_monopolies,GRE_rejuvenating_athens
GRE_academy_of_athens,GRE_cooperate_with_foreign_monopolies
GRE_four_year_plan,GRE_metaxism_focus
GRE_open_up_the_country,GRE_four_year_plan
GRE_bolster_the_schachtplan,GRE_open_up_the_country
GRE_rapprochement_with_the_italians,GRE_bolster_the_schachtplan
GRE_british_docking_rights,GRE_open_up_the_country
GRE_renegotiate_debt_with_france,GRE_open_up_the_country
GRE_appeal_to_the_soviet_union,GRE_british_docking_rights
GRE_the_hellenic_air_force,GRE_hellenic_armed_forces
GRE_the_hellenic_army,GRE_hellenic_armed_forces
GRE_the_hellenic_navy,GRE_hellenic_armed_forces
GRE_a_modern_navy,GRE_the_hellenic_navy
GRE_abandon_the_greek_turkish_naval_treaty,GRE_the_hellenic_navy
GRE_a_fleet_fit_for_the_aegean,GRE_abandon_the_greek_turkish_naval_treaty
GRE_disrupting_the_great_powers,GRE_a_modern_navy
GRE_the_cannon,GRE_a_fleet_fit_for_the_aegean
GRE_the_torpedo,GRE_disrupting_the_great_powers
GRE_a_long_and_proud_tradition,GRE_disrupting_the_great_powers
GRE_the_backbone_of_our_army,GRE_the_hellenic_army
GRE_a_legacy_of_war,GRE_the_hellenic_army
GRE_embracing_modern_warfare,GRE_the_backbone_of_our_army
GRE_new_weapons_old_tricks,GRE_a_legacy_of_war
GRE_hellenic_armoured_corp,GRE_embracing_modern_warfare
GRE_greek_mechanisation,GRE_new_weapons_old_tricks
GRE_a_land_of_mountains,GRE_hellenic_armoured_corp
GRE_destroying_our_foes,GRE_the_hellenic_air_force
GRE_protecting_our_skies,GRE_the_hellenic_air_force
GRE_escorts_for_our_bombers,GRE_destroying_our_foes
GRE_defending_our_seas,GRE_protecting_our_skies
GRE_fund_the_hellenic_air_force_academy,GRE_escorts_for_our_bombers
GRE_the_double_headed_aquila,GRE_fund_the_hellenic_air_force_academy
GRE_modern_cataphracts,GRE_a_land_of_mountains
GRE_thema_nautikon,GRE_a_long_and_proud_tradition
HABSBURG_economic_cooperation_policy,HABSBURG_part_of_something_bigger
HABSBURG_joint_consumer_goods_endeavors,HABSBURG_economic_cooperation_policy
HABSBURG_technology_sharing,HABSBURG_economic_cooperation_policy
HABSBURG_increase_scientific_cooperation,HABSBURG_technology_sharing
HABSBURG_increase_scientific_cooperation,HABSBURG_joint_consumer_goods_endeavors
HABSBURG_simplify_economic_lawmaking,HABSBURG_increase_scientific_cooperation
HABSBURG_securing_the_consumer_rights,HABSBURG_increase_scientific_cooperation
HABSBURG_discounted_licenses,HABSBURG_securing_the_consumer_rights
HABSBURG_discounted_licenses,HABSBURG_simplify_economic_lawmaking
HABSBURG_reform_gemeinsame_armee,HABSBURG_part_of_something_bigger
HABSBURG_motorizing_the_armies,HABSBURG_reform_gemeinsame_armee
HABSBURG_mechanized_initiative,HABSBURG_motorizing_the_armies
HABSBURG_armor_initiative,HABSBURG_motorizing_the_armies
HABSBURG_effectivizing_the_motorized_troops,HABSBURG_armor_initiative
HABSBURG_the_strength_of_the_common_man,HABSBURG_reform_gemeinsame_armee
HABSBURG_joint_training_initiative,HABSBURG_the_strength_of_the_common_man
HABSBURG_organizational_exercises,HABSBURG_joint_training_initiative
HABSBURG_meeting_the_logistical_challenge,HABSBURG_joint_training_initiative
HABSBURG_bring_back_royal_and_imperial_hussars,HABSBURG_reform_gemeinsame_armee
HABSBURG_defensive_hussars,HABSBURG_bring_back_royal_and_imperial_hussars
HABSBURG_offensive_hussars,HABSBURG_bring_back_royal_and_imperial_hussars
HABSBURG_the_modern_hussar,HABSBURG_offensive_hussars
HABSBURG_for_the_glory_of_the_empire,HABSBURG_the_modern_hussar
HABSBURG_joint_industry_spirit,HABSBURG_part_of_something_bigger
HABSBURG_supplying_the_federation,HABSBURG_joint_industry_spirit
HABSBURG_optimizing_the_land_usage,HABSBURG_joint_industry_spirit
HABSBURG_joint_ventures_in_resource_extraction,HABSBURG_joint_industry_spirit
HABSBURG_industrializing_our_capitals,HABSBURG_joint_ventures_in_resource_extraction
HABSBURG_specializing_in_civilian_logistics,HABSBURG_industrializing_our_capitals
HABSBURG_specializing_in_the_arms_industry,HABSBURG_industrializing_our_capitals
HABSBURG_industrial_effectivization,HABSBURG_industrializing_our_capitals
HABSBURG_reinforced_industry,HABSBURG_industrializing_our_capitals
HABSBURG_improved_production_methods,HABSBURG_industrial_effectivization
HABSBURG_call_the_imperial_diet,HABSBURG_for_the_glory_of_the_empire
HABSBURG_united_in_the_face_of_danger,HABSBURG_for_the_glory_of_the_empire
HABSBURG_an_empire_not_just_in_name,HABSBURG_united_in_the_face_of_danger
HOA_the_state_bank_of_name,HOA_develop_capitalstate
HOA_pave_the_roads,HOA_develop_capitalstate
HOA_the_steam_locomotive,HOA_pave_the_roads
HOA_the_adjective_regional_development_fund,HOA_the_state_bank_of_name
HOA_the_adjective_industrial_fund,HOA_the_state_bank_of_name
HOA_exploit_national_resources,HOA_the_steam_locomotive
HOA_support_the_agrarians,HOA_the_adjective_regional_development_fund
HOA_promote_local_crafts,HOA_the_adjective_regional_development_fund
HOA_use_the_natural_harbors,HOA_promote_local_crafts
HOA_the_capital_city_airport,HOA_promote_local_crafts
HOA_a_steamboat_fleet,HOA_use_the_natural_harbors
HOA_improved_irrigation_systems,HOA_use_the_natural_harbors
HOA_the_adjective_air_fleet,HOA_the_capital_city_airport
HOA_state-funded_projects,HOA_a_steamboat_fleet
HOA_the_grand_university_of_capital,HOA_state-funded_projects
HOA_warrior_tradition,HOA_the_adjective_armed_forces
HOA_strengthen_the_irregulars,HOA_warrior_tradition
HOA_every_man_a_warrior,HOA_warrior_tradition
HOA_names_finest,HOA_strengthen_the_irregulars
HOA_utilize_our_strengths,HOA_strengthen_the_irregulars
HOA_reform_the_conscription,HOA_every_man_a_warrior
HOA_eyes_on_the_imperialists,HOA_utilize_our_strengths
HOA_encourage_local_arms_production,HOA_utilize_our_strengths
HOA_metal_beasts,HOA_eyes_on_the_imperialists
HOA_the_roars_of_thunder,HOA_eyes_on_the_imperialists
HOA_develop_indigenous_models,HOA_encourage_local_arms_production
HOA_the_steel_lions,HOA_metal_beasts
HOA_warfare_from_afar,HOA_the_roars_of_thunder
HOA_modern_infantry,HOA_develop_indigenous_models
HOA_a_loyal_subject,HOA_the_first_album
HOA_political_stability,HOA_the_first_album
HOA_the_capital_railroad,HOA_a_loyal_subject
HOA_invite_foreign_settlers,HOA_a_loyal_subject
HOA_countryleader,HOA_political_stability
HOA_securing_the_adjective_future,HOA_political_stability
HOA_improving_the_educational_system,HOA_the_capital_railroad
HOA_construct_great_monuments,HOA_countryleader
HOA_the_adjective_volunteer_force,HOA_securing_the_adjective_future
HOA_military_cooperation,HOA_securing_the_adjective_future
HOA_that_which_is_rightfully_ours,HOA_countryleader
HOA_commandos,HOA_the_adjective_volunteer_force
HOA_a_jagged_alliance,HOA_the_adjective_volunteer_force
HOA_observe_and_learn,HOA_military_cooperation
HOA_foreign_investors,HOA_improving_the_educational_system
HOA_research_exchange_programmes,HOA_improving_the_educational_system
HOA_foreign_trained_officials,HOA_research_exchange_programmes
HOA_countryadjective_loyalist_advisors,HOA_research_exchange_programmes
HOA_lay_claim_to_the_danakil,HOA_that_which_is_rightfully_ours
HOA_push_for_the_highlands,HOA_that_which_is_rightfully_ours
HOA_secure_the_ogaden,HOA_that_which_is_rightfully_ours
HOA_rallying_the_adjective_people,HOA_a_jagged_alliance
HOA_the_capital_school_of_technology,HOA_foreign_trained_officials
HOA_promote_countryadjective_nationalism,HOA_countryadjective_loyalist_advisors
HOA_crowning_of_the_negusa_nagast,HOA_push_for_the_highlands
HOA_proclaim_east-african_hegemony,HOA_crowning_of_the_negusa_nagast
HUN_strengthen_the_monarchists,HUN_balanced_budget
HUN_elect_a_king,HUN_strengthen_the_monarchists
HUN_invite_the_habsburg_prince,HUN_elect_a_king
HUN_demand_a_referendum,HUN_invite_the_habsburg_prince
HUN_take_austria_by_force,HUN_invite_the_habsburg_prince
HUN_proclaim_the_restoration_of_austria_hungary,HUN_demand_a_referendum
HUN_protect_czechoslovakia,HUN_proclaim_the_restoration_of_austria_hungary
HUN_claim_transylvania,HUN_protect_czechoslovakia
HUN_march_to_the_shore,HUN_claim_transylvania
HUN_reclaim_venetia,HUN_march_to_the_shore
HUN_claim_galicia,HUN_protect_czechoslovakia
HUN_claim_the_bucovina,HUN_claim_galicia
HUN_reclaim_the_empire,HUN_reclaim_venetia
HUN_reclaim_the_empire,HUN_claim_the_bucovina
HUN_elect_a_democratic_king,HUN_elect_a_king
HUN_responsible_government,HUN_elect_a_democratic_king
HUN_rapproachement_with_little_entente,HUN_responsible_government
HUN_join_allies,HUN_rapproachement_with_little_entente
HUN_the_balkan_pact,HUN_rapproachement_with_little_entente
HUN_an_unlikely_alliance,HUN_the_balkan_pact
